Date,Total Sales,Sector,Day,Month,Year
2015-09-16,590.59,Fitness,16,9,2015
2015-09-16,3840.9,Calcio,16,9,2015
2015-09-16,74.34,Mare,16,9,2015
2015-09-16,30.98,Nuoto,16,9,2015
2015-09-16,4888.68,Casual,16,9,2015
2015-09-16,1197.29,Running,16,9,2015
2015-09-16,144.55,Sci,16,9,2015
2015-09-16,227.15,Snowboard,16,9,2015
2015-09-16,106.84,Tennis,16,9,2015
2015-09-16,1261.72,Pesca,16,9,2015
2015-09-17,151.98,Nuoto,17,9,2015
2015-09-17,3793.82,Calcio,17,9,2015
2015-09-17,35.11,Ciclismo,17,9,2015
2015-09-17,1175.98,Fitness,17,9,2015
2015-09-17,1878.74,Casual,17,9,2015
2015-09-17,323.26,Basket,17,9,2015
2015-09-17,6992.09,Sci,17,9,2015
2015-09-17,933.38,Snowboard,17,9,2015
2015-09-17,837.56,Tennis,17,9,2015
2015-09-17,461.73,Running,17,9,2015
2015-09-17,3837.18,Pesca,17,9,2015
2015-09-18,97.88,Ciclismo,18,9,2015
2015-09-18,164.79,Bambino,18,9,2015
2015-09-18,74.34,Basket,18,9,2015
2015-09-18,2869.11,Calcio,18,9,2015
2015-09-18,4200.21,Casual,18,9,2015
2015-09-18,189.57,Pattini,18,9,2015
2015-09-18,1383.43,Fitness,18,9,2015
2015-09-18,549.29,Pesca,18,9,2015
2015-09-18,4435.62,Sci,18,9,2015
2015-09-18,367.57,Snowboard,18,9,2015
2015-09-18,899.51,Running,18,9,2015
2015-09-19,1395.11,Casual,19,9,2015
2015-09-19,2523.43,Calcio,19,9,2015
2015-09-19,288.69,Basket,19,9,2015
2015-09-19,985.29,Fitness,19,9,2015
2015-09-19,1440.54,Pesca,19,9,2015
2015-09-19,1238.17,Running,19,9,2015
2015-09-19,144.55,Nuoto,19,9,2015
2015-09-20,1750.29,Casual,20,9,2015
2015-09-20,1077.72,Fitness,20,9,2015
2015-09-20,341.96,Nuoto,20,9,2015
2015-09-20,2766.89,Pesca,20,9,2015
2015-09-20,4289.83,Calcio,20,9,2015
2015-09-20,2607.27,Running,20,9,2015
2015-09-20,94.58,Subacquea,20,9,2015
2015-09-20,33.04,Tennis,20,9,2015
2015-09-20,288.69,Trekking,20,9,2015
2015-09-20,103.25,Snowboard,20,9,2015
2015-09-20,2362.36,Sci,20,9,2015
2015-09-21,140.01,Nuoto,21,9,2015
2015-09-21,4837.06,Calcio,21,9,2015
2015-09-21,3339.93,Casual,21,9,2015
2015-09-21,821.87,Ciclismo,21,9,2015
2015-09-21,3303.05,Fitness,21,9,2015
2015-09-21,106.84,Tennis,21,9,2015
2015-09-21,2991.77,Running,21,9,2015
2015-09-21,1332.75,Sci,21,9,2015
2015-09-21,144.55,Snowboard,21,9,2015
2015-09-21,2872.83,Pesca,21,9,2015
2015-09-22,1035.8,Calcio,22,9,2015
2015-09-22,4447.18,Casual,22,9,2015
2015-09-22,1032.5,Bambino,22,9,2015
2015-09-22,309.75,Basket,22,9,2015
2015-09-22,3730.92,Fitness,22,9,2015
2015-09-22,1465.74,Sci,22,9,2015
2015-09-22,826.0,Running,22,9,2015
2015-09-22,4384.41,Pesca,22,9,2015
2015-09-22,213.69,Tennis,22,9,2015
2015-09-22,433.65,Trekking,22,9,2015
2015-09-23,61.95,Bambino,23,9,2015
2015-09-23,6645.17,Casual,23,9,2015
2015-09-23,2452.39,Calcio,23,9,2015
2015-09-23,2484.48,Fitness,23,9,2015
2015-09-23,268.04,Trekking,23,9,2015
2015-09-23,1684.63,Running,23,9,2015
2015-09-23,2574.23,Pesca,23,9,2015
2015-09-23,185.85,Nuoto,23,9,2015
2015-09-24,512.12,Basket,24,9,2015
2015-09-24,3306.07,Calcio,24,9,2015
2015-09-24,2450.74,Casual,24,9,2015
2015-09-24,989.3,Fitness,24,9,2015
2015-09-24,1186.34,Pesca,24,9,2015
2015-09-24,329.99,Running,24,9,2015
2015-09-24,697.97,Snowboard,24,9,2015
2015-09-24,268.04,Trekking,24,9,2015
2015-09-25,148.27,Mare,25,9,2015
2015-09-25,2629.57,Casual,25,9,2015
2015-09-25,391.11,Nuoto,25,9,2015
2015-09-25,2575.47,Calcio,25,9,2015
2015-09-25,2489.98,Fitness,25,9,2015
2015-09-25,576.55,Running,25,9,2015
2015-09-25,1073.8,Sci,25,9,2015
2015-09-25,333.91,Tennis,25,9,2015
2015-09-25,181.72,Pesca,25,9,2015
2015-09-26,329.99,Running,26,9,2015
2015-09-26,515.84,Trekking,26,9,2015
2015-09-26,1039.89,Pesca,26,9,2015
2015-09-26,1065.54,Sci,26,9,2015
2015-09-26,746.7,Fitness,26,9,2015
2015-09-26,1917.97,Calcio,26,9,2015
2015-09-26,189.57,Pattini,26,9,2015
2015-09-26,1094.86,Casual,26,9,2015
2015-09-27,288.69,Volley,27,9,2015
2015-09-27,1466.15,Snowboard,27,9,2015
2015-09-27,1379.42,Sci,27,9,2015
2015-09-27,2295.45,Running,27,9,2015
2015-09-27,1901.87,Calcio,27,9,2015
2015-09-27,1499.19,Fitness,27,9,2015
2015-09-27,618.76,Casual,27,9,2015
2015-09-27,1596.45,Pesca,27,9,2015
2015-09-28,90.86,Mare,28,9,2015
2015-09-28,862.55,Bambino,28,9,2015
2015-09-28,4087.46,Calcio,28,9,2015
2015-09-28,8866.28,Casual,28,9,2015
2015-09-28,172.22,Nuoto,28,9,2015
2015-09-28,3381.23,Fitness,28,9,2015
2015-09-28,49.15,Danza,28,9,2015
2015-09-28,76.41,Rugby,28,9,2015
2015-09-28,2212.85,Running,28,9,2015
2015-09-28,4017.66,Sci,28,9,2015
2015-09-28,1362.9,Snowboard,28,9,2015
2015-09-28,181.31,Subacquea,28,9,2015
2015-09-28,164.79,Trekking,28,9,2015
2015-09-28,2701.43,Pesca,28,9,2015
2015-09-29,2508.98,Calcio,29,9,2015
2015-09-29,6359.79,Casual,29,9,2015
2015-09-29,845.16,Fitness,29,9,2015
2015-09-29,235.7,Arti marziali,29,9,2015
2015-09-29,2500.92,Pesca,29,9,2015
2015-09-29,309.75,Snowboard,29,9,2015
2015-09-29,61.95,Trekking,29,9,2015
2015-09-29,247.39,Sci,29,9,2015
2015-09-29,2812.12,Running,29,9,2015
2015-09-30,2704.32,Fitness,30,9,2015
2015-09-30,512.12,Basket,30,9,2015
2015-09-30,4861.01,Calcio,30,9,2015
2015-09-30,3933.83,Casual,30,9,2015
2015-09-30,77.23,Ciclismo,30,9,2015
2015-09-30,4878.48,Pesca,30,9,2015
2015-09-30,660.8,Running,30,9,2015
2015-09-30,3580.71,Sci,30,9,2015
2015-09-30,780.57,Snowboard,30,9,2015
2015-09-30,119.36,Nuoto,30,9,2015
2015-10-01,90.86,Mare,1,10,2015
2015-10-01,164.37,Bambino,1,10,2015
2015-10-01,4122.15,Calcio,1,10,2015
2015-10-01,4715.63,Casual,1,10,2015
2015-10-01,821.87,Ciclismo,1,10,2015
2015-10-01,1662.2,Fitness,1,10,2015
2015-10-01,144.14,Nuoto,1,10,2015
2015-10-01,2787.75,Running,1,10,2015
2015-10-01,735.14,Sci,1,10,2015
2015-10-01,1362.9,Snowboard,1,10,2015
2015-10-01,15.57,Tennis,1,10,2015
2015-10-01,4447.6,Pesca,1,10,2015
2015-10-01,94.58,Trekking,1,10,2015
2015-10-02,1946.8,Pesca,2,10,2015
2015-10-02,2029.48,Fitness,2,10,2015
2015-10-02,1774.66,Casual,2,10,2015
2015-10-02,2859.61,Calcio,2,10,2015
2015-10-02,268.45,Snowboard,2,10,2015
2015-10-02,717.38,Trekking,2,10,2015
2015-10-02,555.9,Running,2,10,2015
2015-10-03,2759.67,Calcio,3,10,2015
2015-10-03,1682.56,Casual,3,10,2015
2015-10-03,1588.81,Fitness,3,10,2015
2015-10-03,1815.96,Pesca,3,10,2015
2015-10-03,826.0,Running,3,10,2015
2015-10-03,441.5,Sci,3,10,2015
2015-10-03,1317.47,Snowboard,3,10,2015
2015-10-03,123.49,Tennis,3,10,2015
2015-10-03,577.37,Trekking,3,10,2015
2015-10-04,2493.69,Casual,4,10,2015
2015-10-04,121.84,Ciclismo,4,10,2015
2015-10-04,1353.4,Calcio,4,10,2015
2015-10-04,2564.32,Fitness,4,10,2015
2015-10-04,28.5,Arti marziali,4,10,2015
2015-10-04,1274.11,Sci,4,10,2015
2015-10-04,103.25,Snowboard,4,10,2015
2015-10-04,103.25,Bambino,4,10,2015
2015-10-04,1728.41,Pesca,4,10,2015
2015-10-05,53.28,Nuoto,5,10,2015
2015-10-05,2254.98,Calcio,5,10,2015
2015-10-05,2563.49,Casual,5,10,2015
2015-10-05,1303.3,Fitness,5,10,2015
2015-10-05,82.39,Bambino,5,10,2015
2015-10-05,288.69,Trekking,5,10,2015
2015-10-05,3118.15,Sci,5,10,2015
2015-10-05,220.42,Tennis,5,10,2015
2015-10-05,3497.7,Running,5,10,2015
2015-10-05,2914.13,Pesca,5,10,2015
2015-10-06,206.09,Freccette,6,10,2015
2015-10-06,556.72,Trekking,6,10,2015
2015-10-06,578.2,Snowboard,6,10,2015
2015-10-06,2279.35,Running,6,10,2015
2015-10-06,950.31,Pesca,6,10,2015
2015-10-06,180.36,Tennis,6,10,2015
2015-10-06,577.79,Fitness,6,10,2015
2015-10-06,3262.29,Casual,6,10,2015
2015-10-06,3009.12,Calcio,6,10,2015
2015-10-06,1367.73,Basket,6,10,2015
2015-10-07,1432.28,Fitness,7,10,2015
2015-10-07,2477.59,Casual,7,10,2015
2015-10-07,1230.74,Bambino,7,10,2015
2015-10-07,821.87,Ciclismo,7,10,2015
2015-10-07,5100.43,Calcio,7,10,2015
2015-10-07,1514.47,Running,7,10,2015
2015-10-07,1722.21,Snowboard,7,10,2015
2015-10-07,1829.18,Pesca,7,10,2015
2015-10-07,161.07,Sci,7,10,2015
2015-10-08,1507.45,Running,8,10,2015
2015-10-08,78.47,Tennis,8,10,2015
2015-10-08,2205.01,Sci,8,10,2015
2015-10-08,40.89,Volley,8,10,2015
2015-10-08,1519.84,Pesca,8,10,2015
2015-10-08,6569.59,Casual,8,10,2015
2015-10-08,2031.13,Fitness,8,10,2015
2015-10-08,2209.14,Calcio,8,10,2015
2015-10-09,577.37,Sci,9,10,2015
2015-10-09,4390.6,Pesca,9,10,2015
2015-10-09,899.51,Basket,9,10,2015
2015-10-09,3618.29,Calcio,9,10,2015
2015-10-09,1015.98,Casual,9,10,2015
2015-10-09,2518.06,Fitness,9,10,2015
2015-10-09,701.89,Tennis,9,10,2015
2015-10-09,1494.65,Running,9,10,2015
2015-10-09,28.5,Rugby,9,10,2015
2015-10-09,936.68,Snowboard,9,10,2015
2015-10-09,846.24,Trekking,9,10,2015
2015-10-09,191.63,Nuoto,9,10,2015
2015-10-10,100.36,Ciclismo,10,10,2015
2015-10-10,3240.4,Calcio,10,10,2015
2015-10-10,5190.58,Casual,10,10,2015
2015-10-10,82.19,Danza,10,10,2015
2015-10-10,486.93,Bambino,10,10,2015
2015-10-10,1216.9,Pesca,10,10,2015
2015-10-10,577.79,Running,10,10,2015
2015-10-10,3419.23,Sci,10,10,2015
2015-10-10,206.09,Freccette,10,10,2015
2015-10-10,2786.1,Fitness,10,10,2015
2015-10-11,3848.33,Casual,11,10,2015
2015-10-11,123.49,Arti marziali,11,10,2015
2015-10-11,268.04,Bambino,11,10,2015
2015-10-11,2446.2,Calcio,11,10,2015
2015-10-11,2291.74,Fitness,11,10,2015
2015-10-11,309.75,Trekking,11,10,2015
2015-10-11,804.94,Running,11,10,2015
2015-10-11,1441.37,Sci,11,10,2015
2015-10-11,1079.58,Pesca,11,10,2015
2015-10-12,206.09,Mare,12,10,2015
2015-10-12,1069.67,Basket,12,10,2015
2015-10-12,5299.62,Calcio,12,10,2015
2015-10-12,3274.26,Casual,12,10,2015
2015-10-12,17.35,Ciclismo,12,10,2015
2015-10-12,3153.96,Fitness,12,10,2015
2015-10-12,40.89,Volley,12,10,2015
2015-10-12,177.59,Nuoto,12,10,2015
2015-10-12,2762.14,Pesca,12,10,2015
2015-10-12,2328.91,Running,12,10,2015
2015-10-12,1044.89,Sci,12,10,2015
2015-10-12,73.93,Trekking,12,10,2015
2015-10-12,846.65,Snowboard,12,10,2015
2015-10-13,1093.25,Fitness,13,10,2015
2015-10-13,925.12,Basket,13,10,2015
2015-10-13,6191.7,Calcio,13,10,2015
2015-10-13,1734.6,Running,13,10,2015
2015-10-13,2673.76,Pesca,13,10,2015
2015-10-13,6780.63,Casual,13,10,2015
2015-10-13,284.97,Sci,13,10,2015
2015-10-14,598.44,Trekking,14,10,2015
2015-10-14,66.08,Tennis,14,10,2015
2015-10-14,1527.69,Snowboard,14,10,2015
2015-10-14,1895.26,Sci,14,10,2015
2015-10-14,2337.17,Running,14,10,2015
2015-10-14,584.4,Nuoto,14,10,2015
2015-10-14,3562.95,Fitness,14,10,2015
2015-10-14,2476.35,Casual,14,10,2015
2015-10-14,2476.35,Calcio,14,10,2015
2015-10-14,2510.21,Pesca,14,10,2015
2015-10-15,594.6,Fitness,15,10,2015
2015-10-15,436.54,Bambino,15,10,2015
2015-10-15,512.12,Basket,15,10,2015
2015-10-15,1094.86,Calcio,15,10,2015
2015-10-15,6394.89,Casual,15,10,2015
2015-10-15,2345.84,Sci,15,10,2015
2015-10-15,127.41,Nuoto,15,10,2015
2015-10-15,2364.84,Pesca,15,10,2015
2015-10-15,632.72,Running,15,10,2015
2015-10-15,103.25,Snowboard,15,10,2015
2015-10-15,407.63,Trekking,15,10,2015
2015-10-16,1668.11,Casual,16,10,2015
2015-10-16,1014.33,Pesca,16,10,2015
2015-10-16,1962.58,Calcio,16,10,2015
2015-10-16,907.24,Fitness,16,10,2015
2015-10-16,1613.59,Running,16,10,2015
2015-10-16,1740.8,Sci,16,10,2015
2015-10-16,185.85,Trekking,16,10,2015
2015-10-16,288.69,Volley,16,10,2015
2015-10-17,36.76,Nuoto,17,10,2015
2015-10-17,103.25,Bambino,17,10,2015
2015-10-17,2175.27,Calcio,17,10,2015
2015-10-17,3941.67,Casual,17,10,2015
2015-10-17,1770.53,Fitness,17,10,2015
2015-10-17,512.12,Basket,17,10,2015
2015-10-17,2502.78,Running,17,10,2015
2015-10-17,904.06,Sci,17,10,2015
2015-10-17,268.45,Snowboard,17,10,2015
2015-10-17,743.4,Tennis,17,10,2015
2015-10-17,288.69,Trekking,17,10,2015
2015-10-17,797.09,Pesca,17,10,2015
2015-10-18,536.49,Fitness,18,10,2015
2015-10-18,288.69,Basket,18,10,2015
2015-10-18,4240.97,Calcio,18,10,2015
2015-10-18,7260.95,Casual,18,10,2015
2015-10-18,2359.47,Pesca,18,10,2015
2015-10-18,780.16,Running,18,10,2015
2015-10-18,3299.87,Sci,18,10,2015
2015-10-18,408.87,Snowboard,18,10,2015
2015-10-19,4067.22,Running,19,10,2015
2015-10-19,689.71,Sci,19,10,2015
2015-10-19,577.37,Snowboard,19,10,2015
2015-10-19,3887.2,Pesca,19,10,2015
2015-10-19,2897.61,Casual,19,10,2015
2015-10-19,2355.34,Calcio,19,10,2015
2015-10-19,379.01,Fitness,19,10,2015
2015-10-20,342.38,Bambino,20,10,2015
2015-10-20,288.69,Basket,20,10,2015
2015-10-20,3705.85,Calcio,20,10,2015
2015-10-20,4633.03,Casual,20,10,2015
2015-10-20,40.89,Ciclismo,20,10,2015
2015-10-20,147.73,Fitness,20,10,2015
2015-10-20,2029.9,Pesca,20,10,2015
2015-10-20,1895.26,Running,20,10,2015
2015-10-20,2065.0,Sci,20,10,2015
2015-10-20,164.79,Nuoto,20,10,2015
2015-10-20,326.27,Mare,20,10,2015
2015-10-21,3187.95,Calcio,21,10,2015
2015-10-21,2016.97,Fitness,21,10,2015
2015-10-21,28.5,Arti marziali,21,10,2015
2015-10-21,1044.89,Bambino,21,10,2015
2015-10-21,846.24,Basket,21,10,2015
2015-10-21,1808.11,Casual,21,10,2015
2015-10-21,292.69,Tennis,21,10,2015
2015-10-21,40.89,Nuoto,21,10,2015
2015-10-21,2513.19,Pesca,21,10,2015
2015-10-21,227.15,Running,21,10,2015
2015-10-21,309.75,Snowboard,21,10,2015
2015-10-21,69.26,Volley,21,10,2015
2015-10-21,5966.2,Sci,21,10,2015
2015-10-22,3479.94,Casual,22,10,2015
2015-10-22,107.38,Nuoto,22,10,2015
2015-10-22,3994.41,Calcio,22,10,2015
2015-10-22,1481.84,Fitness,22,10,2015
2015-10-22,167.27,Tennis,22,10,2015
2015-10-22,1812.66,Sci,22,10,2015
2015-10-22,268.45,Snowboard,22,10,2015
2015-10-22,1666.04,Pesca,22,10,2015
2015-10-23,838.39,Sci,23,10,2015
2015-10-23,577.37,Trekking,23,10,2015
2015-10-23,288.69,Snowboard,23,10,2015
2015-10-23,1094.45,Running,23,10,2015
2015-10-23,1035.8,Calcio,23,10,2015
2015-10-23,304.96,Fitness,23,10,2015
2015-10-23,1412.05,Casual,23,10,2015
2015-10-23,3798.98,Pesca,23,10,2015
2015-10-24,1300.95,Casual,24,10,2015
2015-10-24,82.19,Arti marziali,24,10,2015
2015-10-24,288.69,Basket,24,10,2015
2015-10-24,2124.47,Calcio,24,10,2015
2015-10-24,1968.77,Pesca,24,10,2015
2015-10-24,272.75,Fitness,24,10,2015
2015-10-24,156.53,Nuoto,24,10,2015
2015-10-24,284.97,Sci,24,10,2015
2015-10-25,1193.16,Sci,25,10,2015
2015-10-25,1148.14,Trekking,25,10,2015
2015-10-25,697.97,Snowboard,25,10,2015
2015-10-25,3085.94,Pesca,25,10,2015
2015-10-25,560.03,Bambino,25,10,2015
2015-10-25,2791.05,Casual,25,10,2015
2015-10-25,3394.45,Calcio,25,10,2015
2015-10-25,511.46,Fitness,25,10,2015
2015-10-26,288.27,Running,26,10,2015
2015-10-26,656.67,Trekking,26,10,2015
2015-10-26,1839.3,Pesca,26,10,2015
2015-10-26,1193.57,Snowboard,26,10,2015
2015-10-26,2724.02,Fitness,26,10,2015
2015-10-26,866.89,Casual,26,10,2015
2015-10-26,1350.1,Calcio,26,10,2015
2015-10-26,103.25,Nuoto,26,10,2015
2015-10-27,891.25,Casual,27,10,2015
2015-10-27,290.34,Nuoto,27,10,2015
2015-10-27,804.57,Fitness,27,10,2015
2015-10-27,2443.31,Calcio,27,10,2015
2015-10-27,412.59,Snowboard,27,10,2015
2015-10-27,2114.56,Sci,27,10,2015
2015-10-27,3010.36,Running,27,10,2015
2015-10-27,4014.77,Pesca,27,10,2015
2015-10-28,2874.89,Pesca,28,10,2015
2015-10-28,227.15,Tennis,28,10,2015
2015-10-28,1090.32,Running,28,10,2015
2015-10-28,149.8,Pattini,28,10,2015
2015-10-28,882.58,Fitness,28,10,2015
2015-10-28,1238.59,Casual,28,10,2015
2015-10-28,1440.54,Calcio,28,10,2015
2015-10-28,512.12,Basket,28,10,2015
2015-10-28,181.31,Trekking,28,10,2015
2015-10-29,222.19,Nuoto,29,10,2015
2015-10-29,1213.39,Calcio,29,10,2015
2015-10-29,2420.76,Fitness,29,10,2015
2015-10-29,309.75,Basket,29,10,2015
2015-10-29,280.43,Casual,29,10,2015
2015-10-29,8635.42,Pesca,29,10,2015
2015-10-29,247.39,Running,29,10,2015
2015-10-29,5321.09,Sci,29,10,2015
2015-10-29,49.44,Tennis,29,10,2015
2015-10-29,206.09,Pattini,29,10,2015
2015-10-30,2022.05,Pesca,30,10,2015
2015-10-30,3483.66,Running,30,10,2015
2015-10-30,1908.76,Fitness,30,10,2015
2015-10-30,1332.75,Calcio,30,10,2015
2015-10-30,103.25,Basket,30,10,2015
2015-10-30,2539.12,Casual,30,10,2015
2015-10-31,119.77,Calcio,31,10,2015
2015-10-31,185.44,Bambino,31,10,2015
2015-10-31,288.69,Basket,31,10,2015
2015-10-31,2311.15,Casual,31,10,2015
2015-10-31,1466.56,Fitness,31,10,2015
2015-10-31,2237.22,Pesca,31,10,2015
2015-10-31,660.39,Running,31,10,2015
2015-10-31,821.87,Snowboard,31,10,2015
2015-10-31,15.57,Tennis,31,10,2015
2015-10-31,536.9,Trekking,31,10,2015
2015-11-01,2262.17,Pesca,1,11,2015
2015-11-01,2509.39,Calcio,1,11,2015
2015-11-01,2460.65,Casual,1,11,2015
2015-11-01,313.88,Fitness,1,11,2015
2015-11-01,162.31,Nuoto,1,11,2015
2015-11-01,656.67,Trekking,1,11,2015
2015-11-01,10.74,Ping-pong,1,11,2015
2015-11-01,949.49,Running,1,11,2015
2015-11-01,2077.39,Sci,1,11,2015
2015-11-01,2432.57,Snowboard,1,11,2015
2015-11-01,123.49,Tennis,1,11,2015
2015-11-01,82.19,Mare,1,11,2015
2015-11-02,82.39,Bambino,2,11,2015
2015-11-02,185.85,Running,2,11,2015
2015-11-02,2654.76,Casual,2,11,2015
2015-11-02,1256.76,Pesca,2,11,2015
2015-11-02,4497.98,Calcio,2,11,2015
2015-11-02,3667.44,Sci,2,11,2015
2015-11-02,185.85,Trekking,2,11,2015
2015-11-02,146.62,Fitness,2,11,2015
2015-11-02,2221.11,Snowboard,2,11,2015
2015-11-02,370.75,Tennis,2,11,2015
2015-11-03,1622.68,Casual,3,11,2015
2015-11-03,619.5,Basket,3,11,2015
2015-11-03,4023.86,Calcio,3,11,2015
2015-11-03,90.45,Nuoto,3,11,2015
2015-11-03,478.25,Fitness,3,11,2015
2015-11-03,887.54,Running,3,11,2015
2015-11-03,8053.67,Pesca,3,11,2015
2015-11-03,1028.37,Sci,3,11,2015
2015-11-03,1482.67,Snowboard,3,11,2015
2015-11-03,557.55,Trekking,3,11,2015
2015-11-04,1196.05,Casual,4,11,2015
2015-11-04,619.5,Basket,4,11,2015
2015-11-04,701.69,Calcio,4,11,2015
2015-11-04,870.6,Fitness,4,11,2015
2015-11-04,144.55,Bambino,4,11,2015
2015-11-04,1626.81,Running,4,11,2015
2015-11-04,3547.26,Sci,4,11,2015
2015-11-04,123.49,Snowboard,4,11,2015
2015-11-04,227.15,Tennis,4,11,2015
2015-11-04,2345.84,Pesca,4,11,2015
2015-11-05,82.19,Bambino,5,11,2015
2015-11-05,3502.65,Calcio,5,11,2015
2015-11-05,1283.6,Casual,5,11,2015
2015-11-05,561.97,Fitness,5,11,2015
2015-11-05,453.06,Running,5,11,2015
2015-11-05,24.78,Tennis,5,11,2015
2015-11-05,1010.2,Trekking,5,11,2015
2015-11-05,11770.5,Sci,5,11,2015
2015-11-05,4051.74,Pesca,5,11,2015
2015-11-06,486.93,Casual,6,11,2015
2015-11-06,2526.73,Calcio,6,11,2015
2015-11-06,2340.35,Fitness,6,11,2015
2015-11-06,1532.44,Pesca,6,11,2015
2015-11-06,98.71,Sci,6,11,2015
2015-11-06,288.69,Volley,6,11,2015
2015-11-06,448.93,Running,6,11,2015
2015-11-06,413.0,Snowboard,6,11,2015
2015-11-07,5911.27,Pesca,7,11,2015
2015-11-07,99.12,Bambino,7,11,2015
2015-11-07,371.29,Casual,7,11,2015
2015-11-07,118.94,Nuoto,7,11,2015
2015-11-07,6582.39,Calcio,7,11,2015
2015-11-07,2328.08,Fitness,7,11,2015
2015-11-07,945.36,Snowboard,7,11,2015
2015-11-07,106.84,Tennis,7,11,2015
2015-11-07,742.99,Trekking,7,11,2015
2015-11-07,3934.65,Sci,7,11,2015
2015-11-07,3620.77,Running,7,11,2015
2015-11-08,4253.07,Casual,8,11,2015
2015-11-08,6979.91,Pesca,8,11,2015
2015-11-08,164.79,Bambino,8,11,2015
2015-11-08,96.11,Basket,8,11,2015
2015-11-08,1675.13,Fitness,8,11,2015
2015-11-08,1758.97,Sci,8,11,2015
2015-11-08,1715.6,Running,8,11,2015
2015-11-08,363.44,Trekking,8,11,2015
2015-11-08,268.45,Snowboard,8,11,2015
2015-11-08,76.82,Tennis,8,11,2015
2015-11-08,2422.53,Calcio,8,11,2015
2015-11-09,2584.55,Casual,9,11,2015
2015-11-09,1827.11,Calcio,9,11,2015
2015-11-09,473.46,Fitness,9,11,2015
2015-11-09,4548.99,Pesca,9,11,2015
2015-11-09,986.24,Running,9,11,2015
2015-11-09,1374.88,Sci,9,11,2015
2015-11-09,288.69,Trekking,9,11,2015
2015-11-10,2260.56,Pesca,10,11,2015
2015-11-10,3944.44,Calcio,10,11,2015
2015-11-10,548.22,Fitness,10,11,2015
2015-11-10,90.86,Mare,10,11,2015
2015-11-10,1650.76,Casual,10,11,2015
2015-11-10,115.23,Nuoto,10,11,2015
2015-11-10,2180.64,Sci,10,11,2015
2015-11-10,268.45,Snowboard,10,11,2015
2015-11-10,6.2,Tennis,10,11,2015
2015-11-10,329.99,Trekking,10,11,2015
2015-11-10,923.88,Running,10,11,2015
2015-11-11,2562.25,Fitness,11,11,2015
2015-11-11,226.74,Nuoto,11,11,2015
2015-11-11,144.14,Bambino,11,11,2015
2015-11-11,2251.26,Calcio,11,11,2015
2015-11-11,82.19,Mare,11,11,2015
2015-11-11,123.49,Sci,11,11,2015
2015-11-11,6066.72,Pesca,11,11,2015
2015-11-11,288.69,Volley,11,11,2015
2015-11-11,3455.98,Snowboard,11,11,2015
2015-11-11,351.05,Trekking,11,11,2015
2015-11-11,2212.85,Casual,11,11,2015
2015-11-12,1716.84,Fitness,12,11,2015
2015-11-12,4328.65,Calcio,12,11,2015
2015-11-12,1403.79,Casual,12,11,2015
2015-11-12,189.57,Pattini,12,11,2015
2015-11-12,1766.81,Pesca,12,11,2015
2015-11-12,288.69,Running,12,11,2015
2015-11-12,450.17,Snowboard,12,11,2015
2015-11-12,147.85,Trekking,12,11,2015
2015-11-12,4456.27,Sci,12,11,2015
2015-11-13,248.09,Tennis,13,11,2015
2015-11-13,3012.84,Calcio,13,11,2015
2015-11-13,3026.88,Casual,13,11,2015
2015-11-13,1372.69,Fitness,13,11,2015
2015-11-13,1341.22,Pesca,13,11,2015
2015-11-13,2390.86,Running,13,11,2015
2015-11-13,2015.44,Sci,13,11,2015
2015-11-13,268.45,Snowboard,13,11,2015
2015-11-14,1224.55,Pesca,14,11,2015
2015-11-14,1338.53,Calcio,14,11,2015
2015-11-14,526.58,Fitness,14,11,2015
2015-11-14,82.39,Bambino,14,11,2015
2015-11-14,144.14,Skateboard,14,11,2015
2015-11-14,895.8,Snowboard,14,11,2015
2015-11-14,102.84,Sci,14,11,2015
2015-11-14,2972.36,Casual,14,11,2015
2015-11-14,1568.99,Running,14,11,2015
2015-11-15,341.96,Running,15,11,2015
2015-11-15,436.54,Calcio,15,11,2015
2015-11-15,2124.89,Casual,15,11,2015
2015-11-15,2483.78,Fitness,15,11,2015
2015-11-15,1066.78,Pesca,15,11,2015
2015-11-15,49.56,Nuoto,15,11,2015
2015-11-15,1495.06,Sci,15,11,2015
2015-11-15,264.32,Skateboard,15,11,2015
2015-11-15,1854.37,Snowboard,15,11,2015
2015-11-15,510.88,Subacquea,15,11,2015
2015-11-15,76.82,Tennis,15,11,2015
2015-11-15,288.69,Trekking,15,11,2015
2015-11-16,1988.6,Calcio,16,11,2015
2015-11-16,1383.14,Casual,16,11,2015
2015-11-16,1802.62,Fitness,16,11,2015
2015-11-16,24.37,Nuoto,16,11,2015
2015-11-16,1385.2,Pesca,16,11,2015
2015-11-16,536.9,Sci,16,11,2015
2015-11-16,164.79,Skateboard,16,11,2015
2015-11-16,288.69,Tennis,16,11,2015
2015-11-16,2098.04,Running,16,11,2015
2015-11-17,12.39,Nuoto,17,11,2015
2015-11-17,850.78,Casual,17,11,2015
2015-11-17,49.15,Danza,17,11,2015
2015-11-17,1837.44,Fitness,17,11,2015
2015-11-17,3544.37,Calcio,17,11,2015
2015-11-17,2659.72,Sci,17,11,2015
2015-11-17,578.2,Snowboard,17,11,2015
2015-11-17,536.07,Trekking,17,11,2015
2015-11-17,1131.21,Running,17,11,2015
2015-11-17,5852.83,Pesca,17,11,2015
2015-11-18,557.14,Casual,18,11,2015
